date,open,high,low,close,volume,return_1h,ma_24,volatility_24,label
2026-02-05 02:00:00,72421.26,72854.39,71305.55,71454.44,2979.51665,-0.01334994723924976,74563.53333333333,0.007453402037522869,Attendre
2026-02-05 03:00:00,71454.44,71884.47,71152.78,71223.25,2548.86017,-0.003235488235580619,74335.41166666667,0.006986391629525116,Vendre
2026-02-05 04:00:00,71223.25,71437.68,70701.0,70888.08,4293.99043,-0.0047059071300452615,74102.42541666667,0.006994257045683505,Attendre
2026-02-05 05:00:00,70888.09,71150.16,70140.0,70732.72,4302.51294,-0.0021916237539513217,73871.28916666667,0.006996149611027479,Attendre
2026-02-05 06:00:00,70732.73,70984.62,70434.05,70951.51,2020.09726,0.0030931936450342423,73633.74041666667,0.00691610080896179,Vendre
2026-02-05 07:00:00,70951.51,71622.82,70644.73,70756.85,2612.40429,-0.00274356387904906,73393.84666666666,0.006910569984056381,Vendre
2026-02-05 08:00:00,70756.86,71550.0,70683.58,71054.99,1815.06036,0.004213584974458229,73163.33541666667,0.007027454773990128,Vendre
2026-02-05 09:00:00,71054.99,71978.58,71049.35,71550.0,1842.40706,0.006966576168682792,72972.96041666667,0.007285662400783075,Vendre
2026-02-05 10:00:00,71549.99,71726.79,70656.59,70858.13,1618.18196,-0.009669741439552682,72746.12833333333,0.007345242086721819,Vendre
2026-02-05 11:00:00,70858.13,71063.94,69922.0,70318.35,4107.09256,-0.007617756776815865,72508.67416666666,0.007403438788403009,Vendre
2026-02-05 12:00:00,70318.35,70603.49,69163.0,69563.57,5331.37678,-0.010733755840402925,72232.95416666668,0.007464255841989722,Attendre
2026-02-05 13:00:00,69563.56,69831.85,69261.11,69688.94,2587.65964,0.0018022364292114013,72017.20166666668,0.006962912271338857,Attendre
2026-02-05 14:00:00,69688.94,70872.04,69285.71,69404.76,3459.24538,-0.004077835019445142,71810.75291666666,0.006920191791265427,Attendre
2026-02-05 15:00:00,69404.75,69616.29,66720.15,67489.07,13836.57347,-0.02760170916231086,71533.7825,0.00856953396710698,Acheter
2026-02-05 16:00:00,67489.08,68681.81,66955.34,68295.15,5860.78146,0.011943859946506707,71311.24666666666,0.009127884346652801,Attendre
2026-02-05 17:00:00,68295.15,68374.79,66152.0,66181.69,6127.2285,-0.030945974933798248,71044.81375,0.010535657880521352,Acheter
2026-02-05 18:00:00,66181.68,66542.87,65385.0,66347.0,5703.68497,0.002497820771878212,70749.85708333334,0.010105736306528959,Acheter
2026-02-05 19:00:00,66347.01,66637.46,65200.0,65265.65,3605.53717,-0.016298400831989412,70389.12208333334,0.010117262896831025,Acheter
2026-02-05 20:00:00,65265.66,65700.0,62345.0,63775.67,13269.97533,-0.022829466955435307,69983.2625,0.010744026068183445,Acheter
2026-02-05 21:00:00,63775.66,64775.0,62888.34,63213.34,6727.66673,-0.008817312307342284,69583.81875,0.010731083644383967,Acheter
2026-02-05 22:00:00,63213.34,64615.88,62690.9,63907.86,4776.16051,0.01098692143145752,69224.00541666667,0.011261207476371903,Acheter
2026-02-05 23:00:00,63907.86,64908.0,62717.48,62909.86,4044.75586,-0.015616232494719773,68796.67333333334,0.011054551428941331,Acheter
2026-02-06 00:00:00,62909.87,63861.87,60000.0,63509.39,15965.67588,0.009529984647875578,68406.73041666667,0.011508480098081652,Acheter
2026-02-06 01:00:00,63509.4,65760.0,63509.39,65714.96,6085.05108,0.03472825042092209,68127.30125,0.014152299833668043,Acheter
2026-02-06 02:00:00,65714.96,66010.0,64201.28,64990.1,4172.0595,-0.011030365079732318,67857.95375,0.014093073032418729,Acheter
2026-02-06 03:00:00,64990.11,65172.13,63770.17,64168.33,2757.61679,-0.01264454124551273,67563.99875000001,0.014205713677419197,Acheter
2026-02-06 04:00:00,64168.33,65000.0,63914.62,64905.84,2678.77331,0.011493364405774642,67314.73875,0.014562971161519327,Acheter
2026-02-06 05:00:00,64905.54,66826.5,64800.01,66408.11,3077.34633,0.023145374900009008,67134.54666666668,0.015551677813580852,Attendre
2026-02-06 06:00:00,66408.11,66800.0,64856.88,64988.26,3562.00258,-0.02138067172819702,66886.07791666668,0.015965229456710566,Acheter
2026-02-06 07:00:00,64988.26,65543.79,64654.11,64856.0,3886.24107,-0.002035136807786553,66640.20916666667,0.015967399792455372,Acheter
2026-02-06 08:00:00,64856.0,65206.11,64500.0,64895.05,2403.94942,0.0006021031207599226,66383.545,0.015908458002732533,Acheter
2026-02-06 09:00:00,64895.04,66163.0,64764.7,65799.55,2736.04998,0.013937888945304788,66143.94291666667,0.016172193539157265,Attendre
2026-02-06 10:00:00,65799.55,66220.0,65550.0,65967.51,2067.37547,0.002552601043624092,65940.16708333333,0.016157282583787038,Attendre
2026-02-06 11:00:00,65967.51,66755.13,65772.17,66631.32,2445.47098,0.0100626808560762,65786.54083333333,0.016332579815205268,Attendre
2026-02-06 12:00:00,66631.32,66631.32,66114.49,66557.93,1895.66919,-0.0011014339802966067,65661.30583333333,0.016229570152270195,Attendre
2026-02-06 13:00:00,66557.93,67690.7,66480.82,67316.82,4063.76595,0.0114019471458926,65562.4675,0.016436925776683473,Attendre
2026-02-06 14:00:00,67316.82,68647.45,66629.36,68194.89,5594.57909,0.013043842534451233,65512.05625,0.01668142118888669,Vendre
2026-02-06 15:00:00,68194.9,69192.0,67772.0,68626.0,6052.81042,0.0063217346636970095,65559.42833333333,0.015702398069615826,Vendre
2026-02-06 16:00:00,68625.99,70224.62,68428.19,69954.01,6892.60997,0.01935141200128232,65628.5475,0.01600063806898985,Vendre
2026-02-06 17:00:00,69954.01,71500.0,69593.43,70753.53,5224.54006,0.01142922328541296,65819.04083333333,0.014583245523240255,Vendre
2026-02-06 18:00:00,70753.53,70816.0,69340.91,69776.68,3217.47319,-0.013806378282468779,65961.94416666667,0.014976698814846532,Vendre
2026-02-06 19:00:00,69776.68,70952.0,69662.22,70731.46,1949.07605,0.013683368139613572,66189.68625,0.014611771632362536,Vendre
2026-02-06 20:00:00,70731.45,70996.77,70000.12,70000.13,1842.94729,-0.010339529256147117,66449.03874999999,0.013836643397212417,Vendre
2026-02-06 21:00:00,70000.14,70508.75,69837.35,70358.43,1079.99332,0.0051185619226705725,66746.75083333334,0.013566053355415992,Vendre
2026-02-06 22:00:00,70358.44,71577.09,70279.09,71354.46,1439.41821,0.014156512588470394,67057.02583333333,0.013646531572082753,Vendre
2026-02-06 23:00:00,71354.46,71751.33,70505.0,70580.26,1448.72018,-0.010850057585748862,67376.62583333334,0.01337002820346506,Vendre
2026-02-07 00:00:00,70580.26,70600.0,69718.0,69958.0,1684.48527,-0.008816346100170125,67645.31791666667,0.013615452271180184,Vendre
2026-02-07 01:00:00,69958.0,70680.54,69741.87,70471.49,1257.48702,0.007339975413819699,67843.50666666667,0.011989724524261567,Vendre
2026-02-07 02:00:00,70471.48,70624.49,70151.51,70361.37,828.17189,-0.001562617733781524,68067.30958333334,0.011659757735886952,Vendre
2026-02-07 03:00:00,70361.36,70928.75,70270.0,70918.99,917.62946,0.007925087302876666,68348.58708333333,0.011176681518198303,Vendre
2026-02-07 04:00:00,70918.99,71690.07,70604.55,70768.13,1760.77139,-0.002127215855724951,68592.84916666667,0.011137911724556136,Vendre
2026-02-07 05:00:00,70768.0,71191.88,69800.0,70161.5,1954.17044,-0.008572078985272125,68749.24041666667,0.010594935130521914,Vendre
2026-02-07 06:00:00,70161.51,70310.0,68757.68,68769.65,3067.81307,-0.01983780278357794,68906.79833333332,0.01044836971389015,Vendre
2026-02-07 07:00:00,68769.66,69084.55,67300.0,68087.14,6488.56676,-0.00992458155596243,69041.42916666667,0.010715061076143988,Attendre
2026-02-07 08:00:00,68087.13,68790.0,67747.65,68495.01,2785.44241,0.005990411698890474,69191.4275,0.010739109222157851,Attendre
2026-02-07 09:00:00,68495.01,68763.28,67885.86,68138.2,2704.83478,-0.0052092845887604655,69288.87125,0.010547018513279913,Attendre
2026-02-07 10:00:00,68138.19,68299.3,67582.48,67987.0,2026.15669,-0.002219019580793069,69373.01666666668,0.010571447832986029,Attendre
2026-02-07 11:00:00,67986.99,68157.21,67700.0,67972.65,1172.5817,-0.00021106976333717942,69428.90541666666,0.010408397096438704,Attendre
2026-02-07 12:00:00,67972.65,69999.99,67901.89,69024.98,3372.78032,0.015481667994406534,69531.69916666667,0.010813505567535847,Attendre
2026-02-07 13:00:00,69024.98,69364.5,68821.64,69093.98,1462.50623,0.0009996381020320744,69605.7475,0.010608977533283132,Attendre
2026-02-07 14:00:00,69093.98,69187.27,68358.75,68645.99,1780.47515,-0.006483777602621643,69624.54333333332,0.010403176828534831,Attendre
2026-02-07 15:00:00,68646.0,69762.46,68556.0,69151.5,2675.07885,0.007364013542524361,69646.43916666666,0.010431429018468335,Vendre
2026-02-07 16:00:00,69151.5,69898.0,68822.51,68957.16,3767.46183,-0.002810351185440596,69604.90375,0.009628072356993573,Vendre
2026-02-07 17:00:00,68957.16,69408.0,68531.5,69188.81,1260.95907,0.0033593320838618546,69539.70708333334,0.009327629810272207,Vendre
2026-02-07 18:00:00,69188.81,69690.89,69009.09,69514.11,815.22684,0.004701627329621649,69528.76666666666,0.008971586193831083,Vendre
2026-02-07 19:00:00,69514.11,69577.43,69266.66,69373.61,549.67003,-0.002021172392194903,69472.18958333334,0.008480432976648671,Vendre
2026-02-07 20:00:00,69373.61,69728.83,69252.72,69631.18,431.2072,0.003712795110417222,69456.81666666667,0.008273791927628435,Vendre
2026-02-07 21:00:00,69631.18,69699.16,69356.16,69497.99,322.93251,-0.0019127925162260029,69420.965,0.008201920209882965,Vendre
2026-02-07 22:00:00,69497.99,69727.86,69325.67,69399.34,469.65551,-0.00141946551259986,69339.50166666666,0.007586548341983736,Vendre
2026-02-07 23:00:00,69399.34,69462.42,68787.34,69289.38,699.41594,-0.001584453108631756,69285.715,0.0073007392925819965,Vendre
2026-02-08 00:00:00,69289.37,69432.0,68888.0,69133.79,682.62238,-0.002245510062292566,69251.37291666666,0.007105420135826006,Vendre
2026-02-08 01:00:00,69133.8,69500.0,69095.17,69379.57,433.38727,0.003555135629046413,69205.87625,0.00696517495561486,Vendre
2026-02-08 02:00:00,69379.57,69696.57,69167.42,69370.7,452.71707,-0.00012784743405025445,69164.59833333334,0.00696295366334584,Vendre
2026-02-08 03:00:00,69370.69,69443.9,69069.65,69099.99,457.68257,-0.0039023680026292196,69088.80666666667,0.006751085239128503,Vendre
2026-02-08 04:00:00,69100.0,69372.06,68952.01,69340.16,390.41434,0.0034756879125452667,69029.30791666666,0.00680920710966194,Vendre
2026-02-08 05:00:00,69340.15,69422.43,69146.47,69220.52,386.01063,-0.0017254070368456498,68990.10041666667,0.0066111426795347735,Vendre
2026-02-08 06:00:00,69220.53,69518.56,69090.0,69361.18,1121.01748,0.0020320563902147537,69014.7475,0.0051903351687863555,Vendre
2026-02-08 07:00:00,69361.18,69719.07,69215.69,69710.69,980.72904,0.005038985784267425,69082.39541666667,0.004782703114856678,Vendre
2026-02-08 08:00:00,69710.69,70796.99,69514.15,70665.59,1875.5789,0.013698042581417491,69172.83625,0.005357124504335156,Vendre
2026-02-08 09:00:00,70665.59,70712.71,70094.71,70107.19,1028.89501,-0.007902007186241455,69254.8775,0.00552525343815544,Vendre
2026-02-08 10:00:00,70107.2,70449.99,69890.52,70266.41,1062.517,0.002271093735178864,69349.85291666667,0.005480206198465259,Vendre
2026-02-08 11:00:00,70266.41,71220.0,70210.26,70999.98,1342.32428,0.010439838893149478,69475.99166666667,0.005768636812726052,Vendre
2026-02-08 12:00:00,70999.99,71281.74,70707.39,71249.95,791.13826,0.0035207052171000175,69568.69875,0.005004254121721185,Vendre
2026-02-08 13:00:00,71249.65,71517.27,70956.0,71514.77,1080.90623,0.0037167745380874972,69669.565,0.005027027094683646,Vendre
2026-02-08 14:00:00,71514.77,71554.95,71105.0,71262.19,872.42876,-0.003531857824614404,69778.57333333333,0.004857786693004351,Vendre
2026-02-08 15:00:00,71262.18,71465.93,70786.18,71188.99,914.74435,-0.0010271926809994891,69863.46875,0.004722808016340818,Vendre
2026-02-08 16:00:00,71188.99,71256.97,70251.33,70416.0,1094.49116,-0.010858280191923031,69924.25374999999,0.0052749477273865445,Vendre
2026-02-08 17:00:00,70415.99,70871.66,70407.42,70785.99,515.39696,0.0052543456032720925,69990.80291666667,0.005327501162621356,Vendre
2026-02-08 18:00:00,70786.0,71418.0,70750.0,71147.25,643.64182,0.005103552270724787,70058.85041666667,0.005340374197751538,Vendre
2026-02-08 19:00:00,71147.24,71538.05,71142.77,71422.97,466.64362,0.0038753430385574106,70144.24041666667,0.00533184858061982,Vendre
2026-02-08 20:00:00,71422.96,71427.73,70700.03,70835.17,803.14197,-0.008229845384475132,70194.40666666666,0.005638289574882244,Vendre
2026-02-08 21:00:00,70835.17,71136.03,70524.14,70700.0,621.70092,-0.0019082328735852139,70244.49041666667,0.005638196736920352,Vendre
2026-02-08 22:00:00,70700.01,71100.04,70652.11,71066.09,568.07657,0.005178076379066532,70313.93833333334,0.005689445099256439,Vendre
2026-02-08 23:00:00,71066.09,72271.41,70000.0,70330.38,2834.32509,-0.010352476124688925,70357.31333333334,0.006127579657530502,Vendre
2026-02-09 00:00:00,70330.38,70774.4,70123.02,70502.38,961.77536,0.002445600322364294,70414.33791666667,0.006106332721332589,Vendre
2026-02-09 01:00:00,70502.37,70926.4,70068.18,70369.53,1060.82602,-0.001884333550158268,70455.58625,0.006101926173974555,Attendre
2026-02-09 02:00:00,70369.53,71000.0,70220.12,70629.99,832.82995,0.0037013178857383533,70508.05666666666,0.006131827666065896,Vendre
2026-02-09 03:00:00,70629.99,71453.53,70614.07,71307.56,1165.88308,0.009593233695771364,70600.03874999999,0.0063013823665945354,Vendre
2026-02-09 04:00:00,71307.56,71359.37,70924.13,71005.01,663.12266,-0.004242888131356648,70669.4075,0.006383554408753038,Vendre
2026-02-09 05:00:00,71005.01,71112.0,70805.0,71044.51,554.37782,0.0005562987738469971,70745.40708333334,0.006358005865706269,Vendre
2026-02-09 06:00:00,71044.51,71044.52,70311.7,70667.95,697.3032,-0.005300339181732672,70799.85583333333,0.00648632942232426,Vendre
2026-02-09 07:00:00,70667.96,70902.51,70331.57,70422.59,1015.80172,-0.0034720124186423673,70829.51833333333,0.006477044054754399,Attendre
2026-02-09 08:00:00,70422.59,70608.83,69393.97,69873.99,1595.15551,-0.007790113939291188,70796.535,0.00603529454472439,Attendre
2026-02-09 09:00:00,69873.45,70116.0,69478.63,69630.35,1112.26419,-0.0034868482535489465,70776.66666666667,0.005863163247327773,Attendre
2026-02-09 10:00:00,69630.35,69730.38,68420.58,68727.88,2052.69575,-0.012960871229284354,70712.56125,0.006378166808897246,Attendre
2026-02-09 11:00:00,68727.88,69022.89,68573.31,68928.72,1348.78221,0.0029222493113421066,70626.25875,0.0059683529269202885,Acheter
2026-02-09 12:00:00,68928.71,69262.91,68857.97,69147.01,1009.44887,0.0031668947283511883,70538.63625,0.0059565703588503995,Attendre
2026-02-09 13:00:00,69147.02,69299.99,68586.48,68594.57,1029.85836,-0.007989354854244457,70416.96125000001,0.006012863208143732,Attendre
2026-02-09 14:00:00,68594.56,69755.59,68308.0,69272.0,2516.24849,0.009875854604817658,70334.03666666667,0.00644440290168818,Attendre
2026-02-09 15:00:00,69271.99,69884.82,68780.0,69563.37,2308.23216,0.004206172768217886,70266.3025,0.006536952524214955,Attendre
2026-02-09 16:00:00,69563.37,70428.48,69100.0,70093.01,1734.77412,0.007613777193370641,70252.84458333334,0.006404699665186597,Attendre
2026-02-09 17:00:00,70093.0,71000.0,69870.65,70612.29,2206.43168,0.007408442011550109,70245.60708333332,0.006498454714863402,Attendre
2026-02-09 18:00:00,70612.29,71012.0,70088.88,70418.68,1419.6332,-0.0027418739712308238,70215.24999999999,0.00642314680572276,Attendre
2026-02-09 19:00:00,70418.67,71075.31,70260.0,70957.01,878.36448,0.007644704501703181,70195.83499999999,0.006576708829133035,Attendre
2026-02-09 20:00:00,70957.01,71126.0,70500.0,70738.71,948.93614,-0.003076510692882728,70191.81583333334,0.006386282753454829,Attendre
2026-02-09 21:00:00,70738.71,70807.75,69823.52,70400.0,1102.83201,-0.004788184573905951,70179.31583333334,0.006449709694960186,Attendre
2026-02-09 22:00:00,70400.01,70719.7,70271.13,70372.96,530.94981,-0.00038409090909086174,70150.43541666666,0.006348804832759585,Attendre
2026-02-09 23:00:00,70372.96,70572.84,70083.45,70138.0,406.20163,-0.003338782395965856,70142.41958333334,0.006023319693493518,Attendre
2026-02-10 00:00:00,70138.0,70255.36,69743.8,69827.33,569.13678,-0.00442941059055002,70114.2925,0.0060605206193769,Attendre
2026-02-10 01:00:00,69827.34,70527.59,69827.34,70486.82,544.68673,0.009444582801605206,70119.17958333333,0.006371717543384918,Attendre
2026-02-10 02:00:00,70486.82,70486.82,69982.27,70102.89,444.00707,-0.005446833890364267,70097.21708333334,0.006419666689885638,Attendre
2026-02-10 03:00:00,70102.9,70166.22,69208.61,69511.83,911.79715,-0.008431321447660678,70022.395,0.006265366316522874,Attendre
2026-02-10 04:00:00,69511.83,69906.5,69469.58,69831.62,489.42781,0.004600511884092162,69973.50375,0.006328741724620413,Attendre
2026-02-10 05:00:00,69831.62,69864.0,69210.76,69447.64,565.92441,-0.005498655193735935,69906.9675,0.006397838579697542,Attendre
2026-02-10 06:00:00,69447.63,69499.9,68682.0,68921.35,1241.02042,-0.007578227280293337,69834.1925,0.006481879602668732,Acheter
2026-02-10 07:00:00,68921.36,69218.64,68852.43,68919.66,837.11514,-2.4520703671648825e-05,69771.57041666667,0.006463399586923072,Acheter
2026-02-10 08:00:00,68919.66,69226.16,68725.81,69142.0,730.03493,0.0032260751141255373,69741.07083333333,0.006341226186459646,Attendre
2026-02-10 09:00:00,69141.99,69417.7,68950.0,69151.5,1044.9818,0.00013739839750082083,69721.11875,0.006308069760413309,Attendre
2026-02-10 10:00:00,69151.5,69258.52,68921.64,68921.68,686.30742,-0.0033234275467634022,69729.19374999999,0.005746737331792337,Acheter
2026-02-10 11:00:00,68921.68,69085.79,68459.89,68535.01,1128.13956,-0.0056102811190905655,69712.78916666667,0.00583001640328881,Acheter
2026-02-10 12:00:00,68535.02,68855.35,68434.0,68610.12,821.53118,0.0010959362229610026,69690.41875,0.005792878614573065,Attendre
2026-02-10 13:00:00,68610.11,69143.6,68370.23,69027.95,992.44284,0.006089917930474531,69708.47624999999,0.0056932862988672206,Attendre
2026-02-10 14:00:00,69027.94,69591.2,67800.0,68460.4,2352.751,-0.008222031800162122,69674.65958333334,0.005563835385704051,Attendre
2026-02-10 15:00:00,68460.4,69519.72,68300.9,69293.37,1676.38862,0.012167179858721289,69663.40958333334,0.006069461490025187,Attendre
2026-02-10 16:00:00,69293.37,69810.35,68945.23,69517.71,1394.08093,0.003237539175826143,69639.43875,0.005889314406541782,Attendre
2026-02-10 17:00:00,69517.71,69993.65,69309.35,69925.31,899.7843,0.0058632541261787186,69610.81458333334,0.005808973738829222,Attendre
2026-02-10 18:00:00,69925.31,69943.44,68604.63,68894.36,897.73226,-0.01474358855184188,69547.30125,0.006496090691069697,Attendre
2026-02-10 19:00:00,68894.36,69303.99,68690.32,69062.01,805.90106,0.002433435770359038,69468.34291666666,0.006281932217528636,Attendre
2026-02-10 20:00:00,69062.0,69136.91,68629.47,68753.7,425.90627,-0.004464248868516818,69385.63416666667,0.006307172126443131,Attendre
2026-02-10 21:00:00,68753.69,69005.45,68362.0,68656.21,402.88764,-0.0014179600516043278,69312.97624999999,0.006260367820586533,Attendre
2026-02-10 22:00:00,68656.22,68860.4,68566.8,68707.18,289.48213,0.0007423946064017972,69243.56874999999,0.006269603737645425,Attendre
2026-02-10 23:00:00,68707.18,68860.09,68506.2,68841.29,222.30327,0.001951906627516875,69189.53916666667,0.00627602605489959,Attendre
2026-02-11 00:00:00,68841.28,69244.45,68784.47,69201.14,437.64105,0.005227240802721855,69163.44791666667,0.006339663638117491,Attendre
2026-02-11 01:00:00,69201.14,69292.88,68914.73,68982.0,303.52695,-0.0031667108374225927,69100.74708333334,0.0060058768520162755,Attendre
2026-02-11 02:00:00,68982.0,69168.52,68603.4,68677.33,398.35346,-0.004416659418398972,69041.34874999999,0.005975433695550457,Attendre
2026-02-11 03:00:00,68677.34,68751.91,68011.11,68187.99,778.71298,-0.007125204197658719,68986.18875,0.005908852251649017,Attendre
2026-02-11 04:00:00,68188.0,68325.0,67368.0,67584.46,1295.18481,-0.008850972143334856,68892.55708333333,0.0060129391369631875,Attendre
2026-02-11 05:00:00,67584.47,67810.0,67397.86,67404.28,744.08532,-0.0026659974793022956,68807.41708333333,0.005955379712387056,Attendre
2026-02-11 06:00:00,67404.28,67491.84,66557.99,66820.32,1841.79675,-0.00866354480754028,68719.87416666666,0.006009581367502449,Acheter
2026-02-11 07:00:00,66819.84,67254.6,66652.27,67032.72,1293.95919,0.0031786737926426945,68641.25166666666,0.006073713758575371,Acheter
2026-02-11 08:00:00,67032.71,67134.42,66793.93,66981.07,871.78483,-0.0007705192329954258,68551.21291666667,0.006003230201177259,Acheter
2026-02-11 09:00:00,66981.08,67110.04,66716.02,66872.03,712.9704,-0.0016279226354551923,68456.235,0.005995600713435549,Acheter
2026-02-11 10:00:00,66872.03,66891.64,66369.49,66531.99,1318.02907,-0.0050849361085643086,68356.66458333333,0.006031123023601569,Acheter
2026-02-11 11:00:00,66531.99,67110.77,66500.84,67053.03,1011.30301,0.007831420644414777,68294.91541666667,0.006248370339318364,Acheter
2026-02-11 12:00:00,67053.03,67424.24,66959.67,67133.5,1251.20611,0.001200094909954208,68233.38958333334,0.006249846937127385,Acheter
2026-02-11 13:00:00,67133.51,67674.3,66799.58,67454.49,1973.91228,0.004781368467307701,68167.82875,0.006191769287701223,Attendre
2026-02-11 14:00:00,67454.49,68834.34,66435.62,66584.6,3127.14059,-0.012895953998021459,68089.67041666668,0.006496697966527242,Acheter
2026-02-11 15:00:00,66584.61,66818.18,65756.0,66519.73,2796.32516,-0.0009742493008895181,67974.10208333333,0.005848082528056355,Attendre
2026-02-11 16:00:00,66519.72,67250.0,65952.0,66039.09,1746.45856,-0.007225525419300438,67829.15958333334,0.005855219076810251,Acheter
2026-02-11 17:00:00,66039.08,66921.12,65876.0,66518.26,1110.21085,0.007255854070672418,67687.19916666667,0.0059440015629838505,Acheter
2026-02-11 18:00:00,66518.26,67305.28,66150.66,67275.34,935.25515,0.011381536438265227,67619.73999999999,0.005912742175644918,Attendre
2026-02-11 19:00:00,67275.34,67860.44,67105.79,67586.67,1212.94694,0.004627698648568712,67558.2675,0.00598424748357537,Attendre
2026-02-11 20:00:00,67586.66,67757.7,67190.0,67555.98,514.2706,-0.0004540836232943546,67508.3625,0.0059356695074713585,Attendre
2026-02-11 21:00:00,67555.98,68369.77,67417.04,67811.17,1823.53852,0.0037774598192492626,67473.1525,0.006003275246558626,Attendre
2026-02-11 22:00:00,67810.2,67872.68,67387.24,67433.14,541.63723,-0.005574745281640148,67420.0675,0.006084436725479551,Attendre
2026-02-11 23:00:00,67433.54,67563.77,66787.7,67082.52,677.99621,-0.005199520591803952,67346.78541666667,0.006120764310157511,Acheter
2026-02-12 00:00:00,67082.52,67700.0,67055.53,67460.75,581.7604,0.0056382795398859376,67274.26916666668,0.0061396669280533445,Acheter
2026-02-12 01:00:00,67460.75,68047.48,67460.75,67699.01,549.26066,0.00353183147237468,67220.81125000001,0.00619095302430573,Attendre
2026-02-12 02:00:00,67699.01,67800.0,67418.0,67439.14,554.16819,-0.0038386085704945616,67169.22,0.006177232246635038,Acheter
2026-02-12 03:00:00,67439.14,67596.0,67306.61,67580.99,415.78114,0.0021033779493631055,67143.92833333333,0.006048335554115387,Attendre
2026-02-12 04:00:00,67581.0,67682.69,67000.0,67018.4,588.3789,-0.008324678286009246,67120.3425,0.0060170662796535206,Acheter
2026-02-12 05:00:00,67018.4,67209.99,66670.45,67141.93,683.92376,0.001843225144139593,67109.41125,0.00601144964738952,Attendre
2026-02-12 06:00:00,67141.92,67355.93,67014.0,67125.57,830.7495,-0.00024366293909017234,67122.12999999999,0.005731893023009014,Attendre
2026-02-12 07:00:00,67125.57,67330.0,66935.64,67217.72,607.54971,0.001372800260764917,67129.83833333333,0.0057029487218519526,Attendre
2026-02-12 08:00:00,67217.71,67344.0,66891.6,67141.15,783.02638,-0.001139134144984455,67136.50833333333,0.0057059762100115105,Attendre
2026-02-12 09:00:00,67141.15,67699.1,67050.0,67550.47,644.02356,0.006096410323624291,67164.77666666666,0.005820092554237191,Attendre
2026-02-12 10:00:00,67550.46,68026.6,67404.02,68014.01,843.40689,0.006862128420423996,67226.5275,0.005838161664431183,Attendre
2026-02-12 11:00:00,68014.0,68299.0,67740.0,68076.01,1397.59947,0.0009115768942311586,67269.15166666666,0.0056506095549132326,Attendre
2026-02-12 12:00:00,68076.01,68162.02,67720.0,67865.31,829.25823,-0.003095069760992164,67299.64375,0.005700111447906354,Attendre
2026-02-12 13:00:00,67865.32,68397.5,67680.82,68376.58,960.32991,0.007533598535098385,67338.06416666666,0.005817157083135157,Attendre
2026-02-12 14:00:00,68376.58,68410.52,67493.78,67577.02,1431.75163,-0.011693477503554539,67379.415,0.005700022430025049,Attendre
2026-02-12 15:00:00,67577.02,68000.0,67014.98,67134.74,1602.90239,-0.00654482840468551,67405.04041666667,0.005878893968174133,Attendre
2026-02-12 16:00:00,67134.74,67232.04,65556.0,65863.37,3193.11571,-0.018937587305767667,67397.71875,0.00693131702619682,Acheter
2026-02-12 17:00:00,65863.38,66265.06,65374.56,65413.99,2100.56023,-0.006822912341108545,67351.7075,0.0068783321012954625,Acheter
2026-02-12 18:00:00,65414.0,65800.0,65118.0,65590.95,1612.17039,0.0027052317096083467,67281.52458333333,0.006430569338239278,Acheter
2026-02-12 19:00:00,65590.95,66117.51,65274.4,65788.36,1027.63649,0.0030097139925553407,67206.595,0.0063768680281383865,Acheter
2026-02-12 20:00:00,65788.36,66042.24,65215.06,65428.56,894.16583,-0.005469052580122091,67117.9525,0.006436550531101773,Acheter
2026-02-12 21:00:00,65428.24,65900.0,65428.24,65849.87,590.26423,0.006439236932617831,67036.23166666667,0.006549999017986159,Acheter
2026-02-12 22:00:00,65849.86,66399.94,65643.34,66288.0,642.82133,0.006653467956732495,66988.5175,0.006669534669032249,Attendre
2026-02-12 23:00:00,66288.01,66488.9,66156.47,66272.17,907.1379,-0.00023880642046825162,66954.75291666666,0.0066002769028359574,Attendre
2026-02-13 00:00:00,66272.17,66527.09,65872.46,65918.6,765.38996,-0.005335120307664476,66890.49666666666,0.0065374158103502986,Acheter
2026-02-13 01:00:00,65918.61,66619.9,65918.61,66454.95,771.58544,0.008136550230132267,66838.66083333334,0.0067389061509453,Attendre
2026-02-13 02:00:00,66454.95,66759.61,66384.0,66663.08,476.45341,0.0031318961191002526,66806.325,0.00675023310778652,Attendre
2026-02-13 03:00:00,66663.08,66814.0,66462.4,66553.08,569.96335,-0.0016500887747761261,66763.49541666666,0.006731711664774801,Attendre
2026-02-13 04:00:00,66553.09,66671.62,66308.48,66329.22,462.15015,-0.0033636309544201604,66734.77958333334,0.006558674801539898,Acheter
2026-02-13 05:00:00,66329.22,66502.27,66175.79,66175.79,484.2505,-0.0023131585144526845,66694.52375,0.00655146507862177,Acheter
2026-02-13 06:00:00,66175.79,66397.86,66002.98,66359.28,613.96613,0.0027727662941388065,66662.595,0.006587096606090383,Acheter
2026-02-13 07:00:00,66359.28,66568.47,66050.21,66208.96,868.05316,-0.0022652445897543005,66620.56333333334,0.006585007965737983,Acheter
2026-02-13 08:00:00,66208.96,66747.38,66191.52,66699.96,603.02656,0.007415914703991833,66602.18041666667,0.006783618162924924,Acheter
2026-02-13 09:00:00,66699.96,67062.93,66612.86,66959.71,592.93469,0.0038943051839910314,66577.56541666666,0.006708486263604149,Attendre
